#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
30.967246,0,0,0,0
27.223895,0,0,0,0
28.741880,0,0,0,0
28.451145,0,0,0,0
29.550351,0,0,0,0
29.259757,0,0,0,0
30.482870,0,0,0,0
38.219973,0,0,0,0
32.021680,0,0,0,0
32.231356,0,0,0,0
32.151030,0,0,0,0
31.132857,0,0,0,0
33.503055,0,0,0,0
34.513248,0,0,0,0
33.083134,0,0,0,0
35.488300,0,0,0,0
36.269375,0,0,0,0
35.585416,0,0,0,0
35.416629,0,0,0,0
39.307773,0,0,0,0
36.539592,0,0,0,0
37.405279,0,0,0,0
44.496553,0,0,0,0
45.662261,0,0,0,0
41.354134,0,0,0,0
38.674622,0,0,0,0
39.486013,0,0,0,0
39.518810,0,0,0,0
39.501373,0,0,0,0
40.115880,0,0,0,0
40.323294,0,0,0,0
41.380527,0,0,0,0
40.891268,0,0,0,0
43.975797,0,0,0,0
41.830760,0,0,0,0
41.883612,0,0,0,0
49.907116,0,0,0,0
43.101551,0,0,0,0
42.335913,0,0,0,0
42.294291,0,0,0,0
41.709053,0,0,0,0
43.963729,0,0,0,0
43.701895,0,0,0,0
43.841926,0,0,0,0
43.153887,0,0,0,0
43.491280,0,0,0,0
48.867369,0,0,0,0
45.691593,0,0,0,0
46.554127,0,0,0,0
43.850040,0,0,0,0
44.581811,0,0,0,0
46.472284,0,0,0,0
50.788816,0,0,0,0
46.767210,0,0,0,0
53.246022,0,0,0,0
61.753966,0,0,0,0
50.958825,0,0,0,0
54.286311,0,0,0,0
46.911722,0,0,0,0
47.436534,0,0,0,0
47.882860,0,0,0,0
47.115127,0,0,0,0
48.303445,0,0,0,0
48.078906,0,0,0,0
48.611618,0,0,0,0
48.547405,0,0,0,0
48.918528,0,0,0,0
50.743385,0,0,0,0
52.257920,0,0,0,0
50.953501,0,0,0,0
50.687171,0,0,0,0
60.360367,0,0,0,0
64.215090,0,0,0,0
50.538947,0,0,0,0
51.036599,0,0,0,0
73.430900,0,0,0,0
66.017222,0,0,0,0
55.342628,0,0,0,0
50.793854,0,0,0,0
52.688004,0,0,0,0
51.850565,0,0,0,0
61.552309,0,0,0,0
53.554087,0,0,0,0
51.488645,0,0,0,0
50.859494,0,0,0,0
51.999652,0,0,0,0
52.395586,0,0,0,0
51.175242,0,0,0,0
50.979405,0,0,0,0
51.456774,0,0,0,0
51.298109,0,0,0,0
51.554404,0,0,0,0
55.057062,0,0,0,0
53.161791,0,0,0,0
50.083561,0,0,0,0
50.626116,0,0,0,0
61.091931,0,0,0,0
51.624017,0,0,0,0
51.615663,0,0,0,0
51.768334,0,0,0,0
52.112453,0,0,0,0
53.879830,0,0,0,0
53.309404,0,0,0,0
51.709330,0,0,0,0
51.985723,0,0,0,0
51.774995,0,0,0,0
53.631804,0,0,0,0
77.325940,0,0,0,0
55.215574,0,0,0,0
54.275802,0,0,0,0
55.834850,0,0,0,0
72.527755,0,0,0,0
53.389250,0,0,0,0
