#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
93.396902,0,0,0,0
103.085431,0,0,0,0
91.461549,0,0,0,0
96.331906,0,0,0,0
103.012982,0,0,0,0
103.765199,0,0,0,0
97.338051,0,0,0,0
104.609414,0,0,0,0
105.092618,0,0,0,0
111.104487,0,0,0,0
106.735119,0,0,0,0
103.725278,0,0,0,0
100.233920,0,0,0,0
99.133292,0,0,0,0
98.920974,0,0,0,0
102.242648,0,0,0,0
109.165522,0,0,0,0
109.794043,0,0,0,0
116.883988,0,0,0,0
100.389158,0,0,0,0
97.020496,0,0,0,0
99.797398,0,0,0,0
103.700525,0,0,0,0
107.820127,0,0,0,0
101.824036,0,0,0,0
102.001458,0,0,0,0
111.979396,0,0,0,0
100.091060,0,0,0,0
98.330019,0,0,0,0
98.419773,0,0,0,0
96.797646,0,0,0,0
97.958629,0,0,0,0
96.777076,0,0,0,0
92.256258,0,0,0,0
97.436261,0,0,0,0
92.461508,0,0,0,0
115.621512,0,0,0,0
92.454252,0,0,0,0
89.703195,0,0,0,0
90.544351,0,0,0,0
89.220602,0,0,0,0
97.313948,0,0,0,0
90.131381,0,0,0,0
89.856053,0,0,0,0
83.443262,0,0,0,0
83.623802,0,0,0,0
95.481536,0,0,0,0
83.597130,0,0,0,0
84.896368,0,0,0,0
83.510957,0,0,0,0
82.286329,0,0,0,0
81.755153,0,0,0,0
85.051720,0,0,0,0
86.765296,0,0,0,0
84.472049,0,0,0,0
88.641169,0,0,0,0
87.625667,0,0,0,0
89.897461,0,0,0,0
84.943912,0,0,0,0
81.297905,0,0,0,0
82.493805,0,0,0,0
82.856579,0,0,0,0
85.364052,0,0,0,0
81.934290,0,0,0,0
89.814070,0,0,0,0
94.465369,0,0,0,0
85.632351,0,0,0,0
93.165311,0,0,0,0
84.923050,0,0,0,0
86.628114,0,0,0,0
88.027770,0,0,0,0
86.520257,0,0,0,0
85.005147,0,0,0,0
85.370344,0,0,0,0
95.078727,0,0,0,0
84.898835,0,0,0,0
102.442615,0,0,0,0
98.288710,0,0,0,0
89.397363,0,0,0,0
91.947437,0,0,0,0
103.491633,0,0,0,0
98.877359,0,0,0,0
103.905774,0,0,0,0
98.979510,0,0,0,0
97.084735,0,0,0,0
99.029275,0,0,0,0
105.801086,0,0,0,0
100.643331,0,0,0,0
101.773108,0,0,0,0
102.270048,0,0,0,0
112.581559,0,0,0,0
110.992257,0,0,0,0
110.440627,0,0,0,0
104.855677,0,0,0,0
101.497761,0,0,0,0
108.268181,0,0,0,0
104.235132,0,0,0,0
104.205854,0,0,0,0
113.809533,0,0,0,0
103.320921,0,0,0,0
107.173729,0,0,0,0
112.680045,0,0,0,0
109.061109,0,0,0,0
104.677268,0,0,0,0
103.757502,0,0,0,0
113.788924,0,0,0,0
105.789899,0,0,0,0
104.099467,0,0,0,0
105.776999,0,0,0,0
114.661485,0,0,0,0
113.242593,0,0,0,0
105.513983,0,0,0,0
105.919673,0,0,0,0
108.933002,0,0,0,0
129.912118,0,0,0,0
107.609001,0,0,0,0
109.147917,0,0,0,0
109.697721,0,0,0,0
119.317523,0,0,0,0
113.965635,0,0,0,0
112.363409,0,0,0,0
113.698687,0,0,0,0
123.681628,0,0,0,0
116.912982,0,0,0,0
115.034158,0,0,0,0
130.109103,0,0,0,0
116.161300,0,0,0,0
128.045549,0,0,0,0
121.807811,0,0,0,0
112.807615,0,0,0,0
141.491309,0,0,0,0
115.681909,0,0,0,0
122.582863,0,0,0,0
119.700057,0,0,0,0
113.270827,0,0,0,0
112.032946,0,0,0,0
114.576874,0,0,0,0
123.863684,0,0,0,0
119.044310,0,0,0,0
116.985478,0,0,0,0
112.501233,0,0,0,0
107.614421,0,0,0,0
115.190732,0,0,0,0
113.556895,0,0,0,0
109.345583,0,0,0,0
117.527899,0,0,0,0
103.650461,0,0,0,0
101.801193,0,0,0,0
107.070789,0,0,0,0
159.393044,0,0,0,0
111.583925,0,0,0,0
104.951514,0,0,0,0
101.345926,0,0,0,0
99.719081,0,0,0,0
101.836150,0,0,0,0
100.886230,0,0,0,0
98.204249,0,0,0,0
101.884262,0,0,0,0
95.459099,0,0,0,0
96.687020,0,0,0,0
95.637716,0,0,0,0
97.602415,0,0,0,0
96.794899,0,0,0,0
99.439855,0,0,0,0
98.523255,0,0,0,0
103.153847,0,0,0,0
100.511743,0,0,0,0
97.498163,0,0,0,0
98.564556,0,0,0,0
105.036270,0,0,0,0
102.913188,0,0,0,0
104.607770,0,0,0,0
107.307917,0,0,0,0
106.323127,0,0,0,0
100.571108,0,0,0,0
103.398964,0,0,0,0
101.816735,0,0,0,0
103.085555,0,0,0,0
102.410458,0,0,0,0
103.425791,0,0,0,0
98.799955,0,0,0,0
93.829440,0,0,0,0
109.039723,0,0,0,0
94.956267,0,0,0,0
99.178854,0,0,0,0
93.649776,0,0,0,0
117.696497,0,0,0,0
94.168276,0,0,0,0
94.837362,0,0,0,0
94.472855,0,0,0,0
90.727295,0,0,0,0
99.279464,0,0,0,0
93.462856,0,0,0,0
97.465382,0,0,0,0
99.693574,0,0,0,0
100.245652,0,0,0,0
103.501836,0,0,0,0
107.289599,0,0,0,0
105.492418,0,0,0,0
131.901133,0,0,0,0
117.704374,0,0,0,0
115.473652,0,0,0,0
123.011041,0,0,0,0
111.716442,0,0,0,0
110.211446,0,0,0,0
109.164926,0,0,0,0
122.541958,0,0,0,0
109.049226,0,0,0,0
108.736290,0,0,0,0
114.595366,0,0,0,0
105.348915,0,0,0,0
124.329192,0,0,0,0
113.735771,0,0,0,0
110.317321,0,0,0,0
108.045629,0,0,0,0
110.769820,0,0,0,0
105.421495,0,0,0,0
116.282410,0,0,0,0
104.770618,0,0,0,0
102.826793,0,0,0,0
127.420924,0,0,0,0
105.497855,0,0,0,0
107.890297,0,0,0,0
107.217139,0,0,0,0
108.959334,0,0,0,0
100.495758,0,0,0,0
105.973032,0,0,0,0
98.461642,0,0,0,0
110.585854,0,0,0,0
93.176092,0,0,0,0
95.315425,0,0,0,0
87.941525,0,0,0,0
83.683248,0,0,0,0
104.389024,0,0,0,0
87.459426,0,0,0,0
78.301602,0,0,0,0
74.393316,0,0,0,0
