#LBA time[ms], KF opt[#], KF fixed[#], MP[#], Edges[#]
85.513907,0,0,0,0
90.784932,0,0,0,0
90.191610,0,0,0,0
102.094960,0,0,0,0
99.287952,0,0,0,0
103.564604,0,0,0,0
103.384841,0,0,0,0
100.654032,0,0,0,0
108.371153,0,0,0,0
100.518287,0,0,0,0
109.117955,0,0,0,0
106.745586,0,0,0,0
106.611712,0,0,0,0
98.631362,0,0,0,0
99.487403,0,0,0,0
99.796538,0,0,0,0
97.537853,0,0,0,0
100.645448,0,0,0,0
121.864628,0,0,0,0
114.023394,0,0,0,0
115.315880,0,0,0,0
107.831174,0,0,0,0
103.438910,0,0,0,0
107.998824,0,0,0,0
96.879398,0,0,0,0
99.789168,0,0,0,0
96.812633,0,0,0,0
103.995966,0,0,0,0
94.489133,0,0,0,0
97.865125,0,0,0,0
92.669655,0,0,0,0
93.375594,0,0,0,0
93.221282,0,0,0,0
93.960462,0,0,0,0
88.746848,0,0,0,0
92.963447,0,0,0,0
85.246717,0,0,0,0
86.116767,0,0,0,0
85.125158,0,0,0,0
86.793046,0,0,0,0
84.196585,0,0,0,0
84.131759,0,0,0,0
84.046551,0,0,0,0
82.935953,0,0,0,0
80.634603,0,0,0,0
90.014548,0,0,0,0
88.279593,0,0,0,0
79.708195,0,0,0,0
79.959463,0,0,0,0
79.632641,0,0,0,0
79.868979,0,0,0,0
79.505894,0,0,0,0
80.542861,0,0,0,0
79.459408,0,0,0,0
78.067464,0,0,0,0
78.582099,0,0,0,0
79.114680,0,0,0,0
79.722977,0,0,0,0
82.024703,0,0,0,0
78.820986,0,0,0,0
79.175058,0,0,0,0
79.206047,0,0,0,0
79.907068,0,0,0,0
80.047519,0,0,0,0
81.347157,0,0,0,0
80.298977,0,0,0,0
83.134357,0,0,0,0
82.005171,0,0,0,0
81.701834,0,0,0,0
81.946142,0,0,0,0
82.543240,0,0,0,0
81.175547,0,0,0,0
81.448658,0,0,0,0
83.414232,0,0,0,0
82.183764,0,0,0,0
83.663209,0,0,0,0
95.713667,0,0,0,0
88.133400,0,0,0,0
95.133111,0,0,0,0
88.601922,0,0,0,0
89.325777,0,0,0,0
89.582624,0,0,0,0
89.268766,0,0,0,0
90.328139,0,0,0,0
92.862571,0,0,0,0
92.849848,0,0,0,0
95.150741,0,0,0,0
95.919132,0,0,0,0
96.720079,0,0,0,0
103.302118,0,0,0,0
99.986222,0,0,0,0
97.921077,0,0,0,0
98.793500,0,0,0,0
103.474533,0,0,0,0
117.381591,0,0,0,0
102.875308,0,0,0,0
100.897146,0,0,0,0
101.499088,0,0,0,0
100.318421,0,0,0,0
98.349485,0,0,0,0
106.448063,0,0,0,0
103.248052,0,0,0,0
102.719673,0,0,0,0
102.812105,0,0,0,0
102.570632,0,0,0,0
104.631473,0,0,0,0
104.995363,0,0,0,0
102.922526,0,0,0,0
104.305978,0,0,0,0
105.545214,0,0,0,0
103.447169,0,0,0,0
104.277428,0,0,0,0
107.463150,0,0,0,0
104.910689,0,0,0,0
110.064161,0,0,0,0
107.071607,0,0,0,0
106.370714,0,0,0,0
104.863765,0,0,0,0
104.500513,0,0,0,0
107.602064,0,0,0,0
106.205846,0,0,0,0
104.492083,0,0,0,0
107.058628,0,0,0,0
110.960790,0,0,0,0
109.348952,0,0,0,0
112.559753,0,0,0,0
110.487102,0,0,0,0
108.399638,0,0,0,0
115.103183,0,0,0,0
112.297545,0,0,0,0
109.288606,0,0,0,0
108.531092,0,0,0,0
111.065549,0,0,0,0
108.913541,0,0,0,0
109.198561,0,0,0,0
116.698791,0,0,0,0
110.440010,0,0,0,0
108.799545,0,0,0,0
111.489119,0,0,0,0
108.755729,0,0,0,0
114.247268,0,0,0,0
111.182504,0,0,0,0
